,turn 0,turn 1,turn 2,turn 3,turn 4,turn 5,turn 6,turn 7,turn 8,turn 9,turn 10,turn 11,turn 12
game: 78,0.0,14.28571428571429,27.27272727272727,27.27272727272727,31.25,22.22222222222222,30.76923076923077,19.999999999999996,,,,,
game: 79,19.999999999999996,25.0,0.0,11.111111111111116,38.70967741935484,55.072463768115945,71.84466019417476,31.428571428571427,19.999999999999996,19.999999999999996,,,
game: 80,0.0,0.0,14.28571428571429,0.0,26.66666666666667,45.45454545454546,60.49382716049383,19.999999999999996,,,,,
game: 81,12.5,36.8421052631579,16.666666666666664,0.0,25.0,14.28571428571429,28.57142857142857,33.333333333333336,,,,,
game: 82,0.0,0.0,19.999999999999996,44.11764705882353,18.181818181818176,48.275862068965516,27.27272727272727,25.0,,,,,
game: 83,0.0,0.0,0.0,0.0,19.999999999999996,18.75,49.152542372881356,44.44444444444444,48.275862068965516,50.0,19.999999999999996,,
game: 84,0.0,0.0,0.0,11.111111111111116,12.5,31.25,30.000000000000004,30.76923076923077,40.74074074074075,,,,
game: 85,19.999999999999996,25.0,15.000000000000002,31.999999999999996,63.02521008403361,50.0,64.86486486486487,50.0,,,,,
game: 86,0.0,0.0,22.22222222222222,16.666666666666664,14.28571428571429,42.85714285714286,25.0,50.0,47.82608695652174,,,,
game: 87,0.0,25.0,40.90909090909091,64.36781609195403,28.57142857142857,19.999999999999996,37.5,30.76923076923077,30.000000000000004,,,,
game: 88,0.0,0.0,0.0,12.5,33.333333333333336,22.22222222222222,27.27272727272727,38.095238095238095,,,,,
game: 89,0.0,27.27272727272727,23.529411764705888,12.5,29.411764705882348,19.999999999999996,47.05882352941176,33.333333333333336,,,,,
game: 90,0.0,0.0,12.5,7.692307692307687,39.39393939393939,49.122807017543856,27.77777777777778,56.09756097560976,37.5,37.5,,,
game: 91,0.0,18.181818181818176,26.82926829268293,48.97959183673469,23.529411764705888,45.945945945945944,39.39393939393939,46.666666666666664,19.999999999999996,37.5,,,
game: 92,0.0,0.0,0.0,0.0,16.666666666666664,45.833333333333336,59.67741935483871,69.23076923076923,,,,,
game: 93,0.0,13.33333333333333,21.42857142857143,15.384615384615385,34.61538461538461,45.652173913043484,52.05479452054795,35.29411764705882,,,,,
game: 94,0.0,0.0,0.0,14.28571428571429,15.384615384615385,18.181818181818176,35.84905660377359,54.0983606557377,50.74626865671642,,,,
game: 95,0.0,0.0,19.999999999999996,24.0,48.78048780487805,47.945205479452056,52.27272727272727,35.66433566433567,33.333333333333336,19.999999999999996,50.0,,
game: 96,0.0,0.0,16.666666666666664,22.22222222222222,26.66666666666667,44.44444444444444,27.27272727272727,,,,,,
game: 97,12.5,43.90243902439024,48.484848484848484,66.66666666666667,48.71794871794872,22.22222222222222,30.76923076923077,47.82608695652174,25.0,,,,
game: 98,0.0,14.28571428571429,9.999999999999998,23.529411764705888,27.77777777777778,47.05882352941176,30.434782608695656,25.0,37.5,37.5,19.999999999999996,,
game: 99,19.999999999999996,0.0,23.076923076923073,41.02564102564102,38.70967741935484,27.77777777777778,30.434782608695656,37.5,19.999999999999996,19.999999999999996,19.999999999999996,55.55555555555556,
